Record ID,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Subspecies,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Precision,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Local Government Areas 2011,IMCRA 4 Regions,IBRA 7 Regions,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Collector,Year,Month,Day,Event Date - parsed,Verbatim event date,Basis Of Record - original,Basis Of Record,Occurrence status,Sex,Preparations,Outlier for layer,Taxonomic Quality,Location Quality,Record number
1b740b7a-897f-4911-9160-a9cd63627889,NSW 1057814,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Beside track from carpark to summit, Big Badja Hill",-36.0044,149.5664,GDA94,-36.0044,149.5664,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Liney, J.",2003,12,8,8/12/2003,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,2039
aaf83d9e-4b16-4cca-900f-8372fe00af52,CBG 3303.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,Big Badja Hill.,-36,149.5667,,-36,149.5667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Gauba, E.",1950,1,6,6/01/1950,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
6d8d1e29-2983-4990-9fef-9ff391d3a92a,NSW 275948,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Big Badja Hill.,-36,149.58,,-36,149.58,,25000,Australia,New South Wales,Palerang (A),,South Eastern Highlands,,,,,,"Blaxell, D.F.",1974,2,1,1/02/1974,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,1235
08d53002-19ec-4448-881a-3d8139e3e58c,NE 110132,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,Big Badja Hill,-36,149.5833333,,-36,149.5833333,,,Australia,New South Wales,Palerang (A),,South Eastern Highlands,,,,,,"Blaxell, D.F.",1974,2,1,1/02/1974,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,1235
a01cb44f-2a39-4c82-a104-5747c87da47b,NSW 134370,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Big Badja Mountain, via Cooma.",-36,149.57,,-36,149.57,,,Australia,New South Wales,Palerang (A),,South Eastern Highlands,,,,,,"Hitchcock, P.",1970,7,,1/07/1970,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
d2b5b6b0-59a4-4e84-bb46-3f1d9f4d821c,NSW 134368,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Near Adaminaby.,-36,148.78,,-36,148.78,,25000,Australia,New South Wales,Snowy River (A),,South Eastern Highlands,1000,1000,,,,"James, J.",1955,12,13,13/12/1955,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
6cfc293a-5e3d-4280-9609-62b524c488ce,CBG 54039.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Big Badja Mtn., Great Dividing Ra., 47 km. N.E. of Cooma.",-35.9833,149.5667,,-35.9833,149.5667,,2000,Australia,New South Wales,Palerang (A),,South Eastern Highlands,1340,1340,,,,"Streimann, H.",1974,1,16,16/01/1974,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,885
1adb5e11-58b6-4263-a2eb-d975481e7170,CBG 54039.2,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Big Badja Mtn., Great Dividing Ra., 47 km. N.E. of Cooma.",-35.9833,149.5667,,-35.9833,149.5667,,2000,Australia,New South Wales,Palerang (A),,South Eastern Highlands,1340,1340,,,,"Streimann, H.",1974,1,16,16/01/1974,,PreservedSpecimen,PreservedSpecimen,present,,alcohol,,TRUE,TRUE,885
511012c7-f8a8-4793-83af-ce3c22f49508,CBG 53366.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Big Badja Mtn., Great Dividing Ra., 47 km. N.E. of Cooma.",-35.9833,149.5667,,-35.9833,149.5667,,2000,Australia,New South Wales,Palerang (A),,South Eastern Highlands,,,,,,"Streimann, H.",1973,9,17,17/09/1973,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,175
f47d1e6f-9dd2-4e25-9a03-a3371659f1a0,NE 109832,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Murrumbidgee River, c. 5.8 km NNE of Adaminaby",-35.94844444,148.7950833,,-35.94844444,148.7950833,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1020,1020,,,,"Medd, R.W.",2019,5,3,3/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217100d
0fff13ea-ad29-4cd8-ab5d-f0642f67e32e,NE 109831,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Murrumbidgee River, c. 5.8 km NNE of Adaminaby",-35.94769444,148.7950278,,-35.94769444,148.7950278,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1020,1020,,,,"Medd, R.W.",2019,5,3,3/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217100b
f6a2d047-137a-41a2-bd7b-298cd4a85221,NE 109833,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Murrumbidgee River, c. 5.8 km NNE of Adaminaby",-35.94733333,148.7947778,,-35.94733333,148.7947778,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1020,1020,,,,"Medd, R.W.",2019,5,3,3/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217100e
7da1d579-f1cd-4ffc-9cf7-bd09fa9ff1f6,NE 109830,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15870,NE AVH data,in65,University of New England,co65,N.C.W. Beadle Herbarium,,NE,NE,"Murrumbidgee River, c. 5.8 km NNE of Adaminaby",-35.94702778,148.7943056,,-35.94702778,148.7943056,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1020,1020,,,,"Medd, R.W.",2019,5,3,3/05/2019,,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,217100a
519affad-44d5-45aa-813f-0aabd9271c84,CANB 100622.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,Tinderry Range.,-35.9333,149.45,,-35.9333,149.45,,10000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1500,1500,,,,Walker,1962,1,6,6/01/1962,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,ANU 110
9871eefd-29a6-47fd-9bc9-7df0e7060d8b,CBG 9001964.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,2.4 km SW of Nalyappa property on E bank of Murrumbidgee River (straight line measurement).,-35.8333,148.8167,,-35.8333,148.8167,,1000,Australia,New South Wales,Cooma-Monaro (A),,Australian Alps,970,970,,,,"Hadlow, B.",1990,1,13,13/01/1990,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,627
67b3e272-3f3c-406d-b0bd-436cfbeb2250,CBG 8905775.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Namadgi National Park, northern ridge of Hospital Hill.",-35.775,148.9917,,-35.775,148.9917,,1000,Australia,Australian Capital Territory,Unincorporated ACT,,Australian Alps,1340,1340,,,,"Gilmour, P.",1988,12,19,19/12/1988,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,6698
edfb9e7d-e13a-4319-b30d-ec43e3103a54,CBG 9409715.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Nature Reserve, c. 11 km E of Michelago along road to Captains Flat, left-hand side of road.",-35.75,149.2667,,-35.75,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1250,1250,,,,"Mulcahy, T.",1994,12,13,13/12/1994,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,49
d41b7f56-5d56-4044-b585-6884173ee50f,CBG 9409726.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Nature Reserve, c. 12 km E of Michelago along road to Captains Flat, left-hand side of road.",-35.75,149.2667,,-35.75,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1300,1300,,,,"Mulcahy, T.",1994,12,13,13/12/1994,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,60
d0f43448-15fb-40b2-af56-d1bf4bd104d5,CBG 8413449.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"12 km SE of Michelago on gravel road to Captains Flat, 200 m off road on left hand side.",-35.75,149.2667,,-35.75,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1000,1000,,,,"Stewart, G.",1984,12,20,20/12/1984,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,658
9decda79-a2f2-46d7-87b3-9185c9c2bfc9,AD 99150405,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15865,Australasian Virtual Herbarium (AVH) data from the State Herbarium of South Australia (AD),in41,"Department of Environment, Water and Natural Resources",co48,State Herbarium of South Australia,,AD,AD,12 km SE of Michelago on gravel road to Captains Flat. 200 m off road on left hand side,-35.75,149.266667,AGD84,-35.74864789,149.2676501,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1000,1000,,,,"Stewart, G. | Whigham, P.",1984,12,20,20/12/1984,20-Dec-84,PreservedSpecimen,PreservedSpecimen,present,,,,TRUE,TRUE,658
0539993d-5cba-4713-b102-804c470400ec,NSW 272048,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"12 km SE of Michelago on gravel road to Captains Flat, 200 m off road on left hand side.",-35.75,149.27,,-35.75,149.27,,,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1000,1000,,,,"Stewart, G.",1984,12,20,20/12/1984,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,658
5d552955-9ccc-4db3-b1f3-cf7d15a8fcd1,CBG 52776.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"On southern slopes of South Tinderry Pic, 11.3 km east of Michelago.",-35.75,149.25,,-35.75,149.25,,5000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Verdon, D.",1973,5,26,26/05/1973,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,73/31
2ee30f65-a3fe-452e-a575-9c76ee1db692,CANB 865435.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,Tinderry Nature Reserve.,-35.7375,149.2706,WGS84,-35.7375,149.2706,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1372,1372,,,,"Higgisson, W.",2013,2,12,12/02/2013,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,14
2ab6e879-261c-4ca6-ada8-695a73ceef20,CBG 9208368.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Mountains, ca 5 km S of Tinderry Peak.",-35.7333,149.2667,,-35.7333,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1300,1300,,,,"Lyne, A.M.",1992,5,7,7/05/1992,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,757
1b798ce5-d8fc-414f-8cdf-22e76865127b,NSW 134367,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Tinderry Mountains.,-35.73,149.28,,-35.73,149.28,,25000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Costin, A.B.",,,,,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
e7974177-2edd-48d9-ad1a-9389b8384798,CBG 9300415.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Ranges, 7 km ENE of Michelago, 1.5 km SW of Tinderry Peak trig. (Map ref.: Michelago 8726, 054.471)",-35.7281,149.2722,,-35.7281,149.2722,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1440,1440,,,,"Richmond, S.",1993,1,12,12/01/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2
95ae7e85-8dbd-4020-b641-7ae0d5f18964,CBG 9300445.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Mountains, 3.5 km SSW (direct) from Tinderry Peak trig station. (Map ref.: Michelago 8726, 054.471)",-35.7281,149.2733,,-35.7281,149.2733,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1360,1360,,,,"Podreka, S.",1993,1,14,14/01/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2
16379a64-778f-4c3f-95a6-5c1c268fe6fc,CBG 9300434.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Mountains, 3.5 km (direct) SW of Tinderry Peak Trig. Station. (Map ref.: Michelago 8726, 054.471)",-35.7281,149.2722,,-35.7281,149.2722,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1380,1380,,,,"Alston, S.",1993,1,12,12/01/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2
d9c20454-f481-42e3-affc-ca096328b3fd,NSW 460571,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Tinderry Mountains, 3.5 km south-southwest (direct) from Tinderry Peak trig station.",-35.7280556,149.2733333,,-35.7280556,149.2733333,,50,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1360,1360,,,,"Podreka, S.",1993,1,14,14/01/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2
8ead3e79-6487-4ee3-96d6-40c45db1a259,CBG 8403443.2,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Mts, 2 km S of South Tinderry Pic.",-35.7167,149.2667,,-35.7167,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1300,1300,,,,"Telford, I.R.",1984,3,27,27/03/1984,,PreservedSpecimen,PreservedSpecimen,present,,reference,,TRUE,TRUE,9666
18a124c6-f49b-4ebc-a2b6-15090e2b6645,CBG 8403443.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Tinderry Mts, 2 km S of South Tinderry Pic.",-35.7167,149.2667,,-35.7167,149.2667,,1000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1300,1300,,,,"Telford, I.R.",1984,3,27,27/03/1984,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,9666
fe283313-7113-485a-a32a-cbd7dec6cdbf,NSW 134366,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,Mt Tinderry.,-35.7,149.27,,-35.7,149.27,,25000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Costin, A.B.",1948,10,30,30/10/1948,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
b49f9eff-9721-4699-b802-1c769dd67bf9,NSW 275920,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Tinderry Mountains, 2 km S of South Tinderry Pic.",-35.7,149.27,,-35.7,149.27,,10000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1300,1300,,,,"Telford, I.R.H.",1984,3,27,27/03/1984,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,9666
b04c879b-00d1-483b-abeb-d1c9dabfb33c,NSW 275944,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Tinderry Mountains, c. 6 miles [9 km] east-southeast of Michelago, Monaro Shire.",-35.7,149.27,,-35.7,149.27,,25000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1280,1280,,,,"Adams, L.G.",1971,12,3,3/12/1971,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,2610
469a4544-8bfa-4cd0-95f4-e6f44738fd2b,CANB 335603.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,Near the top of South Tinderry Peak.,-35.7,149.2667,,-35.7,149.2667,,2000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"McVean, D.",1970,5,21,21/05/1970,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,ANU 8630
bc9827bf-17c4-49c1-8660-8b2e8e885ebd,CANB 209263.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CANB,South Tinderry Peak (south to southwest aspects).,-35.6833,149.25,,-35.6833,149.25,,2000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,,,,,,"Pook, E.W.",1970,11,29,29/11/1970,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,
ff447006-e53b-444b-9419-0c56f011285d,NSW 624610,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Nursery Swamp, ridge to NE of main swamp.",-35.6747222,148.9772222,,-35.6747222,148.9772222,,50,Australia,Australian Capital Territory,Unincorporated ACT,,Australian Alps,1240,1240,,,,"Taws, N.",1993,12,26,26/12/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,315
003f8e2e-17d6-44d7-987b-637a829ea2c4,CBG 9316422.1,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15860,CANB AVH data,in5,Centre for Australian National Biodiversity Research,co12,Australian National Herbarium,,CANB,CBG,"Namadgi National Park, Nursery Swamp, ridge to NE of main swamp. (Grid ref.: Rendezvous Creek 8626-1-S, 789.504)",-35.6747,148.9772,,-35.6747,148.9772,,50,Australia,Australian Capital Territory,Unincorporated ACT,,Australian Alps,1240,1240,,,,"Taws, N.",1993,12,26,26/12/1993,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,315
bd9e4d23-229d-4c86-ab7e-d26c46760696,NSW 262248,https://id.biodiversity.org.au/node/apni/2915463,P. phylicifolia F.Muell.,,P. phylicifolia,species,,Plantae,Charophyta,Equisetopsida,Lamiales,Lamiaceae,Prostanthera,,dr15861,NSW AVH data,in50,The Royal Botanic Gardens & Domain Trust,co54,National Herbarium of New South Wales,,NSW,NSW,"Tinderry Twin Peak, c. 100 m W of summit.",-35.67,149.27,,-35.67,149.27,,10000,Australia,New South Wales,Cooma-Monaro (A),,South Eastern Highlands,1540,1540,,,,"Davis, F.E.",1992,5,19,19/05/1992,,PreservedSpecimen,PreservedSpecimen,present,,sheet,,TRUE,TRUE,1731
